sample_id,fault_type,fault_component,input_voltage,output_voltage,current,temperature_1,temperature_2,tp1_voltage,tp2_voltage,tp3_voltage,continuity
faulty_diode_0097,faulty_diode,D1,12.040967765144046,3.4005363224465786,0.09994427778666198,33.4007287939525,32.31187208659155,11.962546584924976,4.206022327565327,3.1127984232598034,1
faulty_diode_0098,faulty_diode,D1,11.899778542750836,3.758013835577248,0.0730364590914502,35.04704670941487,36.80053684862193,12.102305655525225,4.993062452736159,3.817338363079818,1
faulty_diode_0099,faulty_diode,D1,12.175126473447968,3.482810580859664,0.08711319465956033,26.78257938158758,35.3722909480846,12.154032397981988,4.334046826395819,3.62381448808083,1
faulty_diode_0100,faulty_diode,D1,11.886920682946355,3.8147960654432476,0.12249865090606482,29.771684078356877,33.8188770612845,11.972332822828086,4.534018317590006,3.8376982005022873,1
faulty_diode_0101,faulty_diode,D1,11.971769634184076,3.668923943978266,0.09572249664890722,37.910948605364844,33.83751992025499,12.022058353773737,4.118714483672315,3.586426077036054,1
faulty_diode_0102,faulty_diode,D1,12.134800374050876,3.7113089719371772,0.11319062939178277,40.299535400982904,35.077212138417636,12.009315833769975,4.346703248941282,2.9339351211832305,1
faulty_diode_0103,faulty_diode,D1,11.974742261629071,3.6021962512549455,0.10780732388790752,34.538284319075935,32.35922988112641,11.822060106949278,4.21800965125498,3.842995312240167,1
faulty_diode_0104,faulty_diode,D1,12.257386144669905,3.670742384876313,0.10655622147148247,37.857434470858415,31.3782121275995,12.036681404328544,4.277852968100352,3.9594473315473033,1
faulty_diode_0105,faulty_diode,D1,12.02271045719276,3.789535544194432,0.08434802805162822,37.121097078832356,37.16942584246203,11.89920883045718,4.398072297705743,3.7694822422504277,1
faulty_diode_0106,faulty_diode,D1,12.117960931799372,3.5321361144131593,0.043339394197145206,39.077568482492076,34.521012239168286,11.825705246951333,4.3177293624661335,4.170454728858198,1
faulty_diode_0107,faulty_diode,D1,12.21716946276868,3.9815920068036834,0.09647775132080275,35.24896225643753,32.73814838974775,12.112823978326883,4.237247278051467,3.4582601035347387,1
faulty_diode_0108,faulty_diode,D1,12.151541188025403,3.686691563346532,0.12756934710907616,32.98546337905836,32.89044327932235,11.907758701515604,4.50220880442707,3.2564359189003604,1
faulty_diode_0109,faulty_diode,D1,11.926854986856755,3.269123840521565,0.11387846466382517,37.14976801927895,29.53947453903131,12.133388574550057,5.249224537925956,3.7138019160209024,1
faulty_diode_0110,faulty_diode,D1,11.903832860966304,4.547299177300914,0.0736206300339498,35.0603194006073,33.35924454526385,12.134514762045242,4.607921692538037,3.550409831263465,1
faulty_diode_0111,faulty_diode,D1,11.857322344441807,3.5974534539261596,0.07986145278109713,35.14347595935405,31.871607640279027,11.850596220671026,4.876543736512471,3.5506982429712886,1
faulty_diode_0112,faulty_diode,D1,11.809779479253702,3.6495222596537378,0.10136743131935318,29.7605998232629,33.66329533425152,11.895284243130973,5.013308642757236,3.857188153623021,1
faulty_diode_0113,faulty_diode,D1,11.940015001483603,3.4764496689047952,0.09790064584872753,36.83837222474987,32.9490117428296,11.978284119286315,4.517511087245369,3.518842320628914,1
faulty_diode_0114,faulty_diode,D1,11.948519110973544,3.074262268328499,0.11947452461704736,35.89639334096528,31.45308831193314,12.189873498135524,4.526104944117716,3.389156928407441,1
faulty_diode_0115,faulty_diode,D1,12.128510613220568,3.819414464952779,0.1078915997096844,33.722733186045225,33.900991447556066,11.97382417097789,4.666782435493753,3.1285166637968085,1
faulty_diode_0116,faulty_diode,D1,11.934918980553121,4.216646529342459,0.084658650891994,33.18848510752044,32.10407732310005,11.878519386411135,3.8375157671315243,3.6308240804429164,1
faulty_diode_0117,faulty_diode,D1,12.020378913612248,3.6842484794384047,0.09710242876104228,35.129122612551164,35.045682943101525,11.980955381407078,4.327775226873819,3.6156623545335744,1
faulty_diode_0118,faulty_diode,D1,12.086902013963517,4.123608063562975,0.08743712521661644,35.29680136108665,33.67671488387192,11.900742199327118,4.506125150163875,3.260297842797372,1
faulty_diode_0119,faulty_diode,D1,11.73464245443909,3.810023922367677,0.09232250517338435,35.60684122286366,32.9642100459833,11.90235999513362,4.486423709410699,3.3300696084955437,1
faulty_diode_0120,faulty_diode,D1,12.20864585370021,3.293208896542011,0.09608429458062838,31.873185235858255,34.14084234672159,11.96685686287185,4.344399984113637,3.9559604635154666,1
faulty_diode_0121,faulty_diode,D1,12.004414588751633,3.8549933337807905,0.08037348126965072,30.78554916821748,33.21441592408027,11.968115364450528,4.687930401736184,3.676027464201235,1
faulty_diode_0122,faulty_diode,D1,12.030761300885194,3.212985241017627,0.13776873879228513,34.5072740449039,34.3951739406784,11.916390832978037,4.592402970665202,3.3091465709425765,1
faulty_diode_0123,faulty_diode,D1,12.06781017573895,3.5932077746842506,0.10058381007871135,37.09392209039029,30.53491937755944,11.93155082693872,4.63719728432603,4.329466442364025,1
faulty_diode_0124,faulty_diode,D1,11.979287649800778,3.87734083537718,0.0978605706028304,40.8267367842689,29.505556666069488,12.009462104466936,4.012336789931382,2.9480285288389854,1
faulty_diode_0125,faulty_diode,D1,12.044619307967672,3.7418493388442378,0.09430326124515598,34.68141772988074,39.196598868142516,11.974182486196856,4.653037308375023,3.5051905541158357,1
faulty_diode_0126,faulty_diode,D1,12.04428488625609,3.628529897483315,0.09178963034540541,40.45669559660097,35.354369926368676,12.013674664739924,3.80873641921681,3.591697233024229,1
faulty_diode_0127,faulty_diode,D1,12.405454134660763,3.6308015000080878,0.12206435144107317,39.325827205857806,33.43792783171195,11.915817836813185,3.7694063004651337,3.9052489625826867,1
faulty_diode_0128,faulty_diode,D1,11.877786599576467,3.7528451355663077,0.07500359320821272,34.20428737858939,33.067438109802104,12.02685935810443,4.165553343794276,4.059073284628406,1
faulty_diode_0129,faulty_diode,D1,11.910465782290204,3.197659161864027,0.09781953160073073,35.10312592707938,33.32117886634352,12.136213240368509,4.429065348979242,3.6641141126893686,1
faulty_diode_0130,faulty_diode,D1,11.834522342815037,3.946166050866369,0.10368618128156208,33.739916818117514,29.190650613069074,12.14444121950551,4.131696010663183,3.5226165971890886,1
faulty_diode_0131,faulty_diode,D1,12.0537516766614,3.3410326214149944,0.07012980443493713,28.628157251898006,34.44199390581127,11.945481375527368,5.378181027741999,3.401693480310738,1
faulty_diode_0132,faulty_diode,D1,11.861782346485661,3.5303821089143796,0.10486269310276979,33.58938998364407,34.22466442800503,11.902141161001135,4.085522484460926,3.160535578177268,1
faulty_diode_0133,faulty_diode,D1,11.66646387480942,3.544579294157483,0.09398039375213557,33.10568891755045,35.48681159437432,12.122803020960813,4.3995591037666495,3.1618236660424115,1
faulty_diode_0134,faulty_diode,D1,11.914994233791742,3.520053581824882,0.08685730075443884,32.90684328830527,31.693074208550385,11.961345838410224,4.309337670355333,3.762496752587678,1
faulty_diode_0135,faulty_diode,D1,12.05405530738573,3.4268064738452533,0.12542130652014066,32.05981309447816,29.764398772369326,12.038077807136505,4.2547775596756985,3.7963874412272167,1
faulty_diode_0136,faulty_diode,D1,11.63944970983492,4.11773678244492,0.11344586816080805,30.498570352510995,30.04244575230743,12.167226590409753,4.278786028950613,3.449744545380213,1
faulty_diode_0137,faulty_diode,D1,11.660092185877607,3.5947665383195337,0.09544560770328495,37.146479290308456,30.20184314363105,11.847971320775939,4.635288790432943,4.0020190213681195,1
faulty_diode_0138,faulty_diode,D1,11.764327147332317,4.024454225889922,0.10075083682973643,38.27541601722394,32.85955927696477,11.747772208251204,4.454409785305188,4.018043145601381,1
faulty_diode_0139,faulty_diode,D1,11.865938097137443,3.5836105093277646,0.09647732992898043,26.301458360394555,36.34269515087495,11.909862432010282,4.65172062974184,3.6739896591555374,1
faulty_diode_0140,faulty_diode,D1,12.188642858453903,3.8218168367284244,0.09530151456958051,32.31945472244216,34.59570140276428,11.812655869604539,4.693767126082768,3.370286574533538,1
faulty_diode_0141,faulty_diode,D1,12.187842549293496,3.748389862798809,0.11288247535700219,35.24596644147416,29.495245809718007,11.913927083660466,4.701716801283415,3.7499967452079535,1
faulty_diode_0142,faulty_diode,D1,12.17714848579585,3.8209823689111517,0.08066596218594681,32.6118075868381,33.20583478104648,11.76859559339999,5.002032565686895,3.8325240209132674,1
faulty_diode_0143,faulty_diode,D1,12.18405518955733,3.2258188177572493,0.12489130320710512,41.69449673308325,30.358243289245365,12.077140179490376,4.500332983406188,3.236669845525527,1
faulty_diode_0144,faulty_diode,D1,12.07393259577778,3.9500809614512047,0.08797746894662306,38.49774956076567,29.666473186421605,11.850524385355035,4.540979218676625,3.7076155833916817,1
faulty_diode_0145,faulty_diode,D1,11.892513976736383,3.942878330791566,0.110617886284319,37.57441721280205,32.75372712929546,12.060258026797834,4.366304909091002,4.3161456070259785,1
faulty_diode_0146,faulty_diode,D1,11.878118134481703,4.331589228837494,0.10069775894178817,30.87346733129377,35.7361587009772,12.012590138839496,4.755337229514072,4.067156775562778,1
faulty_diode_0147,faulty_diode,D1,12.050693333121753,3.5223277465561558,0.11951426755338501,35.00226652236379,34.37171563721684,11.784626942620854,4.634094515102955,3.508424252456491,1
faulty_diode_0148,faulty_diode,D1,12.24799644557678,3.8869262043667288,0.10479715491698594,36.45892998005066,31.003118294246562,12.162325669052805,5.097411125525071,3.817874053164465,1
faulty_diode_0149,faulty_diode,D1,12.238560535286046,3.52925554039824,0.08405772867550039,35.12277424618677,33.8698820767358,11.960601331875688,4.661330457110545,3.7919168446220244,1
faulty_diode_0150,faulty_diode,D1,11.850253983706342,3.8556379052355165,0.11727056485043043,35.51440795277117,35.30529620652339,11.878259620650304,4.640385126639556,3.348915788080968,1
faulty_diode_0151,faulty_diode,D1,11.832887796265037,3.5107207498786632,0.08115879632851511,33.356012543776586,32.57169937857762,12.08371544863314,4.403652288388289,3.2243122879691226,1
faulty_diode_0152,faulty_diode,D1,12.171010176974274,3.448872959915488,0.09882559145790742,36.33960952082214,33.39922083680557,12.109417954752148,4.643700943017827,3.441607126090868,1
faulty_diode_0153,faulty_diode,D1,12.32678432609875,3.7583000390014702,0.09705319546756988,37.89177626916671,33.49890189186014,12.039922819293933,5.247655199580206,3.617463571523486,1
faulty_diode_0154,faulty_diode,D1,11.95233586589739,3.7349735536037394,0.12143031871162077,30.480397909428802,29.06888821704699,11.941288472937986,4.009823112282214,3.5725505957423085,1
faulty_diode_0155,faulty_diode,D1,12.075374954419393,3.432775340934321,0.07146346846437315,35.208011485146045,34.72508696923034,11.830502656148338,4.746069719491795,3.945191861121498,1
faulty_diode_0156,faulty_diode,D1,12.143112765323494,4.065544064461506,0.14404027849319234,33.93172385414283,33.21914316015572,11.958356156675197,4.500593053426743,4.159862006690894,1
faulty_diode_0157,faulty_diode,D1,11.7982478274104,3.4416850983503275,0.12754361873009123,38.06010952070627,32.273736706365845,12.085440200112071,4.60236475274761,4.150082382700297,1
faulty_diode_0158,faulty_diode,D1,12.011176439074015,4.007689634161775,0.1528402382098524,36.7942974651424,33.09865633158969,12.072244698522098,4.390415742538835,4.41639031165742,1
faulty_diode_0159,faulty_diode,D1,12.027010655654397,3.6181200039323462,0.08328621989959928,38.29166057481932,34.73437482565548,11.95026456285859,4.6729354035367265,3.247433209536143,1
faulty_diode_0160,faulty_diode,D1,12.027745586260973,3.8358269056230085,0.13414659619118446,32.687543591813935,30.443294742395352,11.910457203907496,4.099029449905524,4.100997207327695,1
faulty_diode_0161,faulty_diode,D1,12.232295894253605,3.7960649733846488,0.12442589891370297,35.4018751417407,32.80977670459847,11.966696238094624,4.4068827025867305,3.235659533107291,1
faulty_diode_0162,faulty_diode,D1,12.039638214541101,3.687899826935787,0.11490721448155752,35.28057048931583,32.674592596861814,11.912880696999236,4.521645971046528,3.9214711692448487,1
faulty_diode_0163,faulty_diode,D1,11.828499151337422,3.726242126104222,0.10466085903058968,32.845805649145206,31.824287390184,12.023061084876622,4.159973694512213,3.804977114574818,1
faulty_diode_0164,faulty_diode,D1,11.86569684395112,4.018856107909965,0.146756554907766,32.41772959489454,34.06841572474935,11.927325809511798,4.812286252139337,3.3204224772744357,1
faulty_diode_0165,faulty_diode,D1,12.072088013764157,3.4381033099331946,0.09586030821803262,31.90692417455808,34.644700941791505,11.916301964556041,4.6655892777995485,3.5967705915213,1
faulty_diode_0166,faulty_diode,D1,11.98282914423017,3.7443267722200386,0.08476350656682304,35.63110134062266,36.060669128708824,11.922190521416729,4.851543042982153,4.149429290046335,1
faulty_diode_0167,faulty_diode,D1,11.877576751645794,3.2634836184728346,0.1060392180034353,33.35777743169938,36.737206438326005,12.003480754049983,4.259340177589446,3.3558521466964866,1
faulty_diode_0168,faulty_diode,D1,12.163485743863625,3.5286448077747443,0.10087657598920857,37.86740823533744,32.03148329613834,11.995407117125984,4.495029477053244,3.904997353454828,1
faulty_diode_0169,faulty_diode,D1,12.088611650326548,3.6339658806235517,0.10127298122993036,33.884662965429534,30.04477518616111,12.025760085739813,5.067657528249921,3.4348842577926813,1
faulty_diode_0170,faulty_diode,D1,11.884045543559594,3.438781668506878,0.11449183557446246,36.34545636258932,32.68292461516709,11.908198093836104,4.527713037491977,3.230613361799259,1
faulty_diode_0171,faulty_diode,D1,12.021513985028625,3.9614573158263804,0.07497601726732644,30.402445169511008,36.15887578338972,11.938824036049542,4.840784353783147,3.6538007004406508,1
faulty_diode_0172,faulty_diode,D1,11.9757067774588,3.831523809848994,0.08232002286507119,35.39749143048694,32.23702117035182,11.867950655659497,4.601244622417919,3.6210076579366253,1
faulty_diode_0173,faulty_diode,D1,11.976446275733293,3.336951716975753,0.13182800735525607,37.63014255915835,34.92831176834396,11.969455529755832,3.981245133148974,4.285875214746853,1
faulty_diode_0174,faulty_diode,D1,11.99083537379912,3.475360061193984,0.10833603148966228,38.50136236400989,32.95389888782907,12.127857516793938,4.824899981555061,3.377085643779383,1
faulty_diode_0175,faulty_diode,D1,11.89893148415108,3.9872611489839302,0.04574774872379125,34.551632920505035,30.138337596750656,11.952344619856648,4.4103539732912385,3.592526686627748,1
faulty_diode_0176,faulty_diode,D1,11.91716081218311,3.370856905111356,0.14583822533637372,40.602386012484054,30.675868359487435,12.158211675130357,4.3801603528581445,3.7387562419995133,1
faulty_diode_0177,faulty_diode,D1,11.990508906015462,3.5020754076238103,0.11967704687212294,35.37765959172997,32.04689715356152,11.869541055619953,4.231921495884264,3.207585965319371,1
faulty_diode_0178,faulty_diode,D1,12.001833532262275,3.3410003223146814,0.09468878974962919,39.110305560831115,35.39859914584317,11.996772310589739,4.473874582157055,4.263962364826303,1
faulty_diode_0179,faulty_diode,D1,12.078113418053807,3.6016580620370435,0.07147963765759097,36.18161965449423,34.65864754516573,11.936834847548635,4.58736082654141,3.5909280115254916,1
faulty_diode_0180,faulty_diode,D1,11.972395140120149,2.953653382731301,0.0955643719256773,37.908107907224164,31.737194888866885,12.005252636821531,4.273214787992424,3.808132502887832,1
faulty_diode_0181,faulty_diode,D1,11.967521520369575,3.4182275377953983,0.12665102935330255,37.78679604059665,31.79018647214365,12.049778830941777,4.661223600846114,3.892690370503353,1
faulty_diode_0182,faulty_diode,D1,11.745861615600738,4.001981962309788,0.08860602074148538,33.9265161996762,38.2757635045204,12.030187338072102,4.384103257365847,3.0384116881732286,1
faulty_diode_0183,faulty_diode,D1,12.208464620091954,3.296437098757419,0.07993122193000993,34.00594310273645,35.83282358340058,12.077323998666577,4.452648747047922,3.7924876190916463,1
faulty_diode_0184,faulty_diode,D1,11.909942146069334,3.7418961068696053,0.10146673489556274,37.90630968704406,34.9343562448779,12.049397738220565,4.391295732736169,3.922546688317038,1
faulty_diode_0185,faulty_diode,D1,11.986204730069543,3.37542568938606,0.09193424416178123,35.25358095135297,34.82043156732949,11.981647182784284,4.137240386628118,3.717022504989046,1
faulty_diode_0186,faulty_diode,D1,12.017018406008482,3.755751288670826,0.11839743031908861,38.0567697202697,31.811578255236668,11.938385654195105,4.187940386713358,3.909644701084143,1
faulty_diode_0187,faulty_diode,D1,12.217323016250658,3.605475421627323,0.09517138870550014,39.40034767069693,34.01111570643002,12.043623570480106,4.142725048207882,3.903618420783826,1
faulty_diode_0188,faulty_diode,D1,11.860629548923537,3.3597939442195126,0.09306456846466576,33.24262182965393,32.556800611229924,11.855901836547508,4.787644891940301,4.0383058883549285,1
faulty_diode_0189,faulty_diode,D1,11.707898628878878,3.993537341699965,0.08378942740356748,37.570926610948355,32.86310701466717,12.0028775564081,4.444470705173634,4.063638761270046,1
faulty_diode_0190,faulty_diode,D1,11.814061798121246,3.8823521016205027,0.12202660329779101,37.14902024162123,37.64939782864683,11.94710532372753,4.787191446778059,3.668172809397574,1
faulty_diode_0191,faulty_diode,D1,12.1850109114529,3.6976933012835893,0.09224248436275062,38.91821661161489,32.01687612196214,11.858727424109944,4.344945935047852,3.88570988397656,1
faulty_diode_0192,faulty_diode,D1,12.208805812738063,3.7333388125889537,0.1263639413446805,30.92547523556722,32.11347307036419,11.97114248828459,4.465632171758244,3.725228316475059,1
faulty_diode_0193,faulty_diode,D1,12.103636643608828,3.566557948548853,0.10278057373906252,34.864631329027844,31.1482201922177,11.988633331091856,4.456902141030865,3.6504758304990865,1
faulty_diode_0194,faulty_diode,D1,12.004763918487217,3.722702062184016,0.0913540964178534,38.818144201913796,30.661038741593966,11.92790298915301,5.333989087267067,3.388602593503231,1
faulty_diode_0195,faulty_diode,D1,11.796936798793537,3.9203430235003656,0.058457602924522525,34.29417827008268,37.29164985015298,11.84550640778466,3.905410654278386,3.250245639412691,1
faulty_diode_0196,faulty_diode,D1,12.134753935252048,4.037433015995744,0.08974822406042983,37.049637212003205,35.78051065502398,12.178734641442983,4.426099415646045,3.009558484699004,1
faulty_diode_0197,faulty_diode,D1,11.876868161638548,3.5719587415194227,0.0948212240684322,34.43642179697384,35.23778919586134,12.127442842668758,4.448497903822565,4.029545462815546,1
faulty_diode_0198,faulty_diode,D1,12.053649204994663,3.7193517918587715,0.11813088314219929,35.21675614471375,37.11562235419552,11.856158883320544,4.345448730272395,3.662044330913815,1
faulty_diode_0199,faulty_diode,D1,12.065917903568698,4.080388146130927,0.09951202865527688,30.73331105148138,34.685027792910006,12.075495876614196,3.917442402186178,3.6988587598987603,1
faulty_diode_0200,faulty_diode,D1,11.761478725397955,3.5006046707493814,0.08194382146074401,37.427794094725954,33.233660348344365,11.871440899924398,4.764019788887203,3.269858252821476,1
broken_track_0001,broken_track,PCB_TRACK,12.049517068570642,0.11859893307084443,0.0081716145873474,29.008541496076766,29.042898798119058,12.133696907355596,0.09588731501642735,0.23064508629633407,0
broken_track_0002,broken_track,PCB_TRACK,11.93433940163935,0.21819898826227976,0.01219743024004256,27.80338030509125,24.392499031815007,12.03314708963309,0.11822807386777286,0.1319826523652049,0
broken_track_0003,broken_track,PCB_TRACK,11.807341944589123,0.34758791505039655,0.012457227554472011,27.54183793815658,25.725934233705026,11.917818517157865,0.16512951983931157,0.2137661940868046,0
broken_track_0004,broken_track,PCB_TRACK,11.917411939949893,0.25096892312246566,0.005928009062768381,31.001686060560758,30.70560106979345,11.953342592879721,0.06856648764845699,0.0,0
broken_track_0005,broken_track,PCB_TRACK,11.777762884267295,0.06605302250422437,0.01067595170493693,27.347532591117282,25.309329025169518,11.971883595753544,0.12526685738236742,0.2527839349915587,0
broken_track_0006,broken_track,PCB_TRACK,11.715049457871167,0.18717365195161692,0.003083296115141948,29.80345739428055,29.568292832706998,11.910197277367555,0.06169773987998001,0.15387329495016927,0
broken_track_0007,broken_track,PCB_TRACK,11.6620809907903,0.23359681734405768,0.008635777268299347,29.94035016513572,25.803181564074894,11.938087705175008,0.02467373709804424,0.09957094365057469,0
broken_track_0008,broken_track,PCB_TRACK,11.822702700589767,0.2995973678846446,0.006508690756243039,28.248351369489228,27.23847319227639,11.873053473398718,0.09158497884141786,0.2599103331863595,0
broken_track_0009,broken_track,PCB_TRACK,11.818836091118497,0.2809112790731379,0.005751395392611518,27.03403214785432,29.061366246020096,11.933656384278052,0.10187874296679329,0.16853091712119075,0
broken_track_0010,broken_track,PCB_TRACK,12.019405201005572,0.0,0.0008515909239595852,29.231934012093678,30.0743628112981,11.908951329646849,0.08779858239144328,0.22947192529023017,0
broken_track_0011,broken_track,PCB_TRACK,12.103982640248805,0.0,0.005569798765108115,27.33484124030025,29.4062803944721,12.24984304837215,0.0885997136595141,0.059302253789601134,0
broken_track_0012,broken_track,PCB_TRACK,12.060340211580195,0.33209957895407105,0.010540070604897506,26.186702909691416,29.91598788296004,12.066354561849844,0.048695957790218784,0.2381425617534342,0
broken_track_0013,broken_track,PCB_TRACK,12.14958983514883,0.31818900425588936,0.00966775512345272,27.28384110764136,30.454547644162524,11.878983949701912,0.12192896454605028,0.06299733726355708,0
broken_track_0014,broken_track,PCB_TRACK,12.15980644083894,0.17419544843888385,0.016342916178237347,28.982825512711052,25.55355953987614,12.142462773207724,0.17756226332138647,0.2882286492599216,0
broken_track_0015,broken_track,PCB_TRACK,11.885761820244568,0.16939860456425912,0.010727136087028797,26.592579201337134,31.38469314492641,12.014432647172603,0.0,0.23393558127562206,0
broken_track_0016,broken_track,PCB_TRACK,11.947776390477403,0.19250734438815523,0.008156903171071503,29.614092833213373,30.23937555710676,12.028305316225865,0.08303444064309205,0.19586627951908298,0
broken_track_0017,broken_track,PCB_TRACK,12.002939942486645,0.11975699601351632,0.012894643242856173,28.920084647720934,31.080882479553345,12.125534978028847,0.06571625412049349,0.2820298374508965,0
broken_track_0018,broken_track,PCB_TRACK,11.857356992535829,0.269593210094085,0.007416929006199461,25.95349355324883,28.560090685394808,11.732543287184585,0.012451221279738606,0.1822508116225717,0
broken_track_0019,broken_track,PCB_TRACK,12.012366264995226,0.1630681229841811,0.002102818506412007,26.364216315722988,28.78241865447479,12.058178177062837,0.09918884412020294,0.3156833781036989,0
broken_track_0020,broken_track,PCB_TRACK,12.059609553518886,0.1252544346041788,0.008597489732941914,25.19426768558429,27.783722019217166,12.111210061922133,0.1342645042355484,0.3402009325919122,0
broken_track_0021,broken_track,PCB_TRACK,11.95456721343015,0.3346099794514258,0.009033478867760151,30.943170165139787,27.956286505115752,12.070723137380428,0.1737556182154928,0.18065723714187945,0
broken_track_0022,broken_track,PCB_TRACK,12.032758348131626,0.3288863425206302,0.009334984180349682,25.358215434987677,32.28601410916982,11.953023553566286,0.10793780254687715,0.31560066694511274,0
broken_track_0023,broken_track,PCB_TRACK,11.90872591444032,0.09921320867778699,0.011268686483874166,24.41384720417522,27.42418784626416,12.024503866431541,0.0865024051587418,0.0456549056814253,0
broken_track_0024,broken_track,PCB_TRACK,12.239126693430602,0.21035381539491754,0.017155760588808706,27.47992749963911,26.239976036618472,12.026918092025516,0.08921064368358902,0.0822238542008642,0
broken_track_0025,broken_track,PCB_TRACK,12.220467638818125,0.1377729777106004,0.000798668076022158,30.656332107914665,26.991403968374755,11.939217610738437,0.011730620648501305,0.3740941486596991,0
broken_track_0026,broken_track,PCB_TRACK,11.806577911918547,0.205844948070565,0.014563101612702203,28.843433866006194,27.880691376015616,11.829833414171258,0.059513758211635806,0.2187800338042522,0
broken_track_0027,broken_track,PCB_TRACK,11.88192388950195,0.22033594599987677,0.013408717044075709,29.925005771600205,25.547641284374635,12.219664605497895,0.13837396722770653,0.1998285846330936,0
broken_track_0028,broken_track,PCB_TRACK,12.163430487461497,0.4365407771999974,0.0028063994947156523,27.549474715017293,23.243136680253343,12.019265153264802,0.11826971209625704,0.19608378845572408,0
broken_track_0029,broken_track,PCB_TRACK,11.901819964350253,0.0,0.011867668417058844,30.910868967830652,26.817963088533137,12.044005992902315,0.021592784328997472,0.2457213063692514,0
broken_track_0030,broken_track,PCB_TRACK,11.9409926553383,0.12375820493970857,0.0061981817939193475,27.21277683593398,28.764866631385072,11.868783679880448,0.08014423342160737,0.19585282220008524,0
broken_track_0031,broken_track,PCB_TRACK,11.83514411632022,0.37966652016750174,0.005732522599693292,26.66112617273302,26.043384100355006,12.179848008713812,0.1276452614299741,0.10634079937563579,0
broken_track_0032,broken_track,PCB_TRACK,12.165934733828996,0.22006986942888784,0.011286267105557508,27.311045582495094,26.501168026086052,12.03377660990546,0.07274563850022049,0.3816755629575105,0
broken_track_0033,broken_track,PCB_TRACK,11.809606334213534,0.35361567728549453,0.009443405756010997,28.59817146804221,29.66631553325887,11.936975070499557,0.14321241923493183,0.0,0
broken_track_0034,broken_track,PCB_TRACK,11.89200157001671,0.10759371926589346,0.003732469938141192,27.5700903238421,28.77149993636339,12.07026599984993,0.11204383786002038,0.13343065351064531,0
broken_track_0035,broken_track,PCB_TRACK,12.055352465673774,0.2124285694850851,0.014680280839680081,29.553873405863033,28.06095282784126,11.910274699383875,0.06735249220839595,0.1450210640361967,0
broken_track_0036,broken_track,PCB_TRACK,11.952710049912561,0.22680504275897534,0.013575871950640292,27.897762613969245,28.032249575800943,12.0143306305,0.07420473434338301,0.1074607742357044,0
broken_track_0037,broken_track,PCB_TRACK,11.736684315403394,0.13048506419231276,0.012365727266338935,26.594177123920865,27.52438592514812,12.046643128741232,0.12603447482113345,0.0920467147833961,0
broken_track_0038,broken_track,PCB_TRACK,12.149558903468046,0.31273500893554856,0.004350750713907201,26.352326260717692,30.382181366292382,11.98531464787447,0.0,0.06003184952673138,0
broken_track_0039,broken_track,PCB_TRACK,11.962594556224127,0.08369573497153981,0.007932881146817793,28.06479242736716,30.92450920806946,11.970954608377221,0.15362708997863794,0.342876016203677,0
broken_track_0040,broken_track,PCB_TRACK,12.21514645040281,0.22847545933855684,0.0001835542608051282,28.92164973080773,30.096799775627083,11.991893289456458,0.18722919350376244,0.2859833561467458,0
broken_track_0041,broken_track,PCB_TRACK,12.085241006572918,0.30863807112058383,0.011666849256304391,23.014379001209292,27.001722097059268,12.119716802724785,0.0596204329950852,0.1776527494763061,0
broken_track_0042,broken_track,PCB_TRACK,11.84327455291454,0.3783922595201769,0.018407462287090077,26.23226220971854,28.294596000778167,11.931950595223595,0.1307472319515689,0.2509683077242329,0
broken_track_0043,broken_track,PCB_TRACK,12.12175583574199,0.23319184477078875,0.02467703103194234,25.944152469978523,24.57879329112697,11.960690979929854,0.021600586721986628,0.05075377299940073,0
broken_track_0044,broken_track,PCB_TRACK,11.849802801870306,0.10778110945683726,0.005226909490249699,29.036437900890824,26.987621877829326,11.982048542512752,0.14471163872504675,0.12336774752185738,0
broken_track_0045,broken_track,PCB_TRACK,11.960318115194292,0.23657599860929157,0.00029216099689889294,23.230188982098834,28.692234657595446,12.04920142805669,0.20321100674262055,0.215809487586681,0
broken_track_0046,broken_track,PCB_TRACK,12.122960957588715,0.18045273564140263,0.011486136107925432,31.33451368349907,23.752014363748728,12.041361625757167,0.20677933650386832,0.22820342192093426,0
broken_track_0047,broken_track,PCB_TRACK,12.247585944484927,0.13707878504705578,0.009839762529181433,28.067049404777176,23.56481784128246,11.88318221721498,0.0451562460308007,0.28220660780325274,0
broken_track_0048,broken_track,PCB_TRACK,12.130822965852609,0.23240364427065335,0.01412051448427853,27.671701174556453,30.403863339079088,12.000878844263207,0.10289320237133782,0.17344073667375887,0
broken_track_0049,broken_track,PCB_TRACK,12.102667571645464,0.15788011833870869,0.01488215688599034,25.735701718567988,25.802167490543614,12.06874267551265,0.09557278927084938,0.1546108583846872,0
broken_track_0050,broken_track,PCB_TRACK,12.13350865987132,0.13927385859139157,0.008998993728498151,30.79845590014232,31.0782846916213,12.157239821027034,0.08589371115330444,0.32307029049844704,0
broken_track_0051,broken_track,PCB_TRACK,11.857657075834698,0.10930971252779391,0.0,31.34573640379706,26.272040301847845,11.987346742025293,0.054483782903585805,0.2695165248330141,0
broken_track_0052,broken_track,PCB_TRACK,11.943654950892398,0.06951831095670508,0.012208312820930304,25.13253995037954,26.325188549369017,11.789311088537392,0.02880209439011966,0.21785291697204778,0
